CVE-2025-1240,0.00157
CVE-2025-1243,6e-05
CVE-2025-1244,0.00117
CVE-2025-1247,0.00071
CVE-2025-1249,0.00044
CVE-2025-1257,0.00037
CVE-2025-1259,0.00033
CVE-2025-1260,0.00052
CVE-2025-1261,0.0003
CVE-2025-1262,0.00063
CVE-2025-1264,0.00038
CVE-2025-1265,0.00239
CVE-2025-1267,0.00043
CVE-2025-1268,0.0009
CVE-2025-1269,0.00028
CVE-2025-1270,0.00052
CVE-2025-1271,0.00045
CVE-2025-1273,0.00016
CVE-2025-1274,0.00029
CVE-2025-1275,0.00023
CVE-2025-1276,0.0002
CVE-2025-1277,0.00016
CVE-2025-1282,0.00397
CVE-2025-1283,0.00056
CVE-2025-1285,0.00073
CVE-2025-1287,0.00039
CVE-2025-1291,0.00044
CVE-2025-1292,8e-05
CVE-2025-1293,0.00117
CVE-2025-1295,0.00054
CVE-2025-1296,0.0004
CVE-2025-1298,0.00062
CVE-2025-1300,0.00038
CVE-2025-1302,0.17815
CVE-2025-1306,0.00105
CVE-2025-1307,0.05175
CVE-2025-1309,0.00051
CVE-2025-1310,0.00639
CVE-2025-1311,0.00034
CVE-2025-1312,0.00038
CVE-2025-1314,0.00022
CVE-2025-1315,0.0007
CVE-2025-1316,0.72695
CVE-2025-1319,0.00095
CVE-2025-1320,0.00013
CVE-2025-1321,0.00032
CVE-2025-1322,0.00066
CVE-2025-1323,0.59012
CVE-2025-1324,0.0003
CVE-2025-1325,0.00056
CVE-2025-1328,0.0004
CVE-2025-1332,0.00044
CVE-2025-1335,0.00108
CVE-2025-1336,0.00138
CVE-2025-1337,0.00015
CVE-2025-1338,0.29604
CVE-2025-1339,0.01087
CVE-2025-1340,0.0013
CVE-2025-1341,0.00052
CVE-2025-1352,0.001
CVE-2025-1353,0.0002
CVE-2025-1354,0.00075
CVE-2025-1355,0.00059
CVE-2025-1356,0.00038
CVE-2025-1357,0.00068
CVE-2025-1358,0.00022
CVE-2025-1359,0.05429
CVE-2025-1360,0.00039
CVE-2025-1361,0.00089
CVE-2025-1362,0.00037
CVE-2025-1363,0.00032
CVE-2025-1364,0.00022
CVE-2025-1365,0.00025
CVE-2025-1366,0.00021
CVE-2025-1367,0.00018
CVE-2025-1368,0.00019
CVE-2025-1369,0.0056
CVE-2025-1370,0.00785
CVE-2025-1371,0.00025
CVE-2025-1372,0.00025
CVE-2025-1373,0.00025
CVE-2025-1374,0.0004
